"hour_buckets","placement_id","average_median_ppm1","average_median_2_5","average_median_4","average_median_10","average_iaq_score","average_iaq_accuracy","average_temperature","average_humidity","average_baro_pressure","average_eco2","average_bvoce","average_gas","average_noise_level","max_noise_level","average_maximum_noise_level"
"2022-04-29 18:00:00",76,"2.79","3.85","3.88","4.10","36.34","2.22","28.51","17.57","991.63","852.45","3.69","297971.45","48.11","103.75","85.66"
"2022-04-29 19:00:00",58,"1.56","2.96","3.05","3.51","26.22","2.53","33.77","13.82","992.08","516.57","0.53","526175.99","53.23","104.82","83.96"
"2022-04-29 19:00:00",60,"6.45","9.68","10.74","13.06","61.37","2.74","25.74","21.77","992.47","693.01","0.91","680933.25","53.92","108.33","90.78"
"2022-04-29 19:00:00",76,"3.12","4.54","4.62","4.99","29.12","2.52","28.41","17.38","991.65","541.26","0.60","440580.19","48.32","105.12","82.92"
"2022-04-29 20:00:00",58,"1.85","3.15","3.21","3.54","7.75","1.96","33.72","13.97","991.91","433.14","0.40","563321.70","53.18","107.64","83.81"
"2022-04-29 20:00:00",60,"7.61","11.25","12.24","13.64","56.27","2.90","25.92","21.69","992.25","627.82","0.79","700837.31","52.13","106.94","91.21"
"2022-04-29 20:00:00",76,"3.38","4.99","5.09","5.61","12.17","2.00","28.97","17.02","991.48","463.13","0.46","468680.25","48.00","109.25","87.52"
"2022-04-29 21:00:00",58,"1.58","2.82","2.92","3.17","28.44","2.52","33.74","14.02","992.33","539.01","0.59","572423.82","53.07","108.54","83.97"
"2022-04-29 21:00:00",60,"4.52","6.83","7.35","8.34","113.12","3.00","25.70","22.08","992.69","1016.34","1.76","638269.85","52.62","109.11","88.84"
"2022-04-29 21:00:00",76,"3.62","5.24","5.34","5.84","27.75","2.48","28.80","17.13","991.87","526.46","0.56","467009.93","46.26","106.47","81.60"
"2022-04-29 22:00:00",58,"0.46","1.46","1.46","1.51","0.00","1.80","33.44","13.79","991.83","400.00","0.34","878748.01","52.75","107.78","84.10"
"2022-04-29 22:00:00",60,"1.13","2.14","2.18","2.32","42.74","2.80","25.47","21.44","992.16","559.96","0.64","749623.95","51.00","110.58","84.74"
"2022-04-29 22:00:00",76,"2.37","3.42","3.46","3.56","7.35","1.93","27.89","17.18","991.38","432.04","0.40","601891.84","41.92","105.21","78.20"
"2022-04-29 23:00:00",58,"0.00","1.00","1.00","1.00","25.36","2.63","33.29","13.52","991.95","573.58","0.68","1115846.00","52.56","107.46","84.08"
"2022-04-29 23:00:00",60,"0.65","1.60","1.60","1.75","30.89","2.70","25.50","21.28","992.30","522.20","0.55","809609.36","47.81","108.15","83.67"
"2022-04-29 23:00:00",76,"1.66","2.66","2.66","2.75","28.43","2.63","28.04","16.59","991.49","542.72","0.60","591477.44","41.86","107.13","79.25"
"2022-04-30 00:00:00",58,"0.00","1.00","1.00","1.02","1.47","1.83","33.20","13.69","991.87","422.54","0.39","954821.85","52.48","108.24","84.00"
"2022-04-30 00:00:00",60,"0.30","1.14","1.14","1.18","45.38","3.00","25.43","21.00","992.18","575.68","0.67","806573.57","46.55","105.38","80.84"
"2022-04-30 00:00:00",76,"1.46","2.49","2.49","2.53","15.25","2.12","27.82","16.90","991.41","533.43","0.61","525924.30","41.51","108.73","79.62"
"2022-04-30 01:00:00",58,"0.06","1.00","1.00","1.03","25.08","2.67","33.29","13.77","991.68","511.40","0.53","839202.23","52.76","105.34","84.34"
"2022-04-30 01:00:00",60,"0.13","1.00","1.00","1.02","47.04","3.00","25.26","21.02","991.98","578.94","0.67","808812.15","46.79","100.17","81.23"
"2022-04-30 01:00:00",76,"1.00","2.00","2.00","2.05","26.47","2.67","28.18","16.60","991.20","514.01","0.53","493404.80","41.54","102.54","79.72"
"2022-04-30 02:00:00",58,"0.00","0.97","0.97","0.98","1.80","1.85","33.34","13.70","990.91","406.46","0.35","776475.54","52.56","105.50","84.16"
"2022-04-30 02:00:00",60,"0.09","1.00","1.00","1.00","51.38","3.00","25.21","21.08","991.22","590.52","0.70","803466.07","46.79","100.52","81.44"
"2022-04-30 02:00:00",76,"0.98","1.97","1.97","1.97","11.05","2.14","28.65","16.13","990.45","457.36","0.45","486783.81","41.09","110.63","80.24"
"2022-04-30 03:00:00",58,"0.03","0.89","0.89","0.89","28.89","2.85","33.36","13.50","990.10","562.61","0.64","774165.83","52.68","108.48","84.28"
"2022-04-30 03:00:00",60,"0.09","1.00","1.00","1.02","47.50","3.00","25.24","20.78","990.43","573.97","0.66","815884.12","46.54","109.46","81.29"
"2022-04-30 03:00:00",76,"0.62","1.62","1.62","1.62","27.32","2.87","29.01","15.61","989.59","523.47","0.55","503168.28","40.75","99.53","80.19"
"2022-04-30 04:00:00",58,"0.00","0.73","0.73","0.73","6.22","1.90","33.46","13.31","989.65","441.39","0.42","618785.82","52.69","106.85","84.30"
"2022-04-30 04:00:00",60,"0.03","0.95","0.95","0.95","67.08","3.00","25.18","20.69","990.00","633.16","0.83","795836.91","46.91","104.70","81.67"
"2022-04-30 04:00:00",76,"0.16","1.13","1.13","1.13","15.78","2.19","26.60","17.56","989.14","500.60","0.54","461987.67","41.03","100.02","80.10"
"2022-04-30 05:00:00",58,"0.03","0.51","0.51","0.51","36.33","2.98","33.44","13.25","989.11","644.67","0.85","567230.55","52.35","104.79","83.92"
"2022-04-30 05:00:00",60,"0.03","0.91","0.91","0.91","71.51","3.00","25.24","20.48","989.46","640.63","0.85","794390.03","46.68","99.52","81.35"
"2022-04-30 05:00:00",76,"0.05","1.02","1.02","1.02","28.91","2.92","24.53","19.43","988.66","535.02","0.57","447433.23","41.15","99.52","79.99"
"2022-04-30 06:00:00",58,"0.00","0.65","0.65","0.66","8.54","1.97","33.45","13.24","989.33","438.70","0.41","542255.62","52.66","109.34","84.15"
"2022-04-30 06:00:00",60,"0.03","0.87","0.87","0.90","79.38","3.00","25.18","20.55","989.66","660.29","0.91","785225.72","46.45","98.71","81.07"
"2022-04-30 06:00:00",76,"0.05","1.02","1.02","1.03","16.36","2.24","24.19","19.83","988.84","485.60","0.51","426790.12","40.85","100.65","79.35"
"2022-04-30 07:00:00",58,"0.01","0.82","0.82","0.82","33.46","2.65","33.48","13.41","988.89","618.65","0.77","523186.72","52.73","107.27","84.34"
"2022-04-30 07:00:00",60,"0.03","0.97","0.97","0.98","101.45","3.00","25.10","20.84","989.24","783.50","1.12","755978.23","46.81","98.80","81.36"
"2022-04-30 07:00:00",76,"0.02","1.01","1.01","1.02","30.11","2.72","25.91","18.47","988.44","541.95","0.59","405436.13","41.64","103.69","80.15"
"2022-04-30 08:00:00",58,"0.02","0.98","0.98","1.03","13.88","2.08","33.49","13.60","987.90","553.68","0.77","452206.88","52.83","110.79","84.24"
"2022-04-30 08:00:00",60,"0.03","1.00","1.00","1.11","91.25","3.00","25.16","21.25","988.24","700.63","0.98","753377.80","50.73","109.52","80.44"
"2022-04-30 08:00:00",76,"0.25","1.24","1.24","1.30","12.62","1.96","28.56","16.49","987.45","452.56","0.43","454997.92","42.56","101.67","79.16"
"2022-04-30 09:00:00",58,"0.00","1.00","1.00","1.02","31.79","2.78","33.94","13.98","987.34","566.90","0.66","430025.90","52.59","105.06","83.96"
"2022-04-30 09:00:00",60,"0.02","1.00","1.00","1.07","106.43","3.00","25.31","21.94","987.66","774.55","1.11","717027.66","47.34","97.64","81.43"
"2022-04-30 09:00:00",76,"0.75","1.70","1.70","1.73","22.96","2.35","28.93","17.18","986.84","494.74","0.49","463509.17","42.13","108.44","79.59"
"2022-04-30 10:00:00",58,"0.08","1.08","1.08","1.16","7.60","1.93","33.85","14.78","986.83","429.33","0.39","463930.92","52.66","103.78","83.98"
"2022-04-30 10:00:00",60,"0.21","1.15","1.16","1.38","74.22","3.00","25.32","23.09","987.18","621.28","0.79","717939.01","49.80","107.28","81.59"
"2022-04-30 10:00:00",76,"1.03","2.05","2.05","2.14","14.63","2.30","28.58","18.53","986.38","468.99","0.46","488194.44","42.23","105.91","79.18"
"2022-04-30 11:00:00",58,"0.51","1.49","1.52","1.70","39.41","3.00","33.88","15.66","986.68","709.84","0.96","420384.36","52.87","106.98","84.21"
"2022-04-30 11:00:00",60,"0.90","1.84","1.85","1.96","93.13","3.00","25.31","24.48","987.05","681.33","0.93","673103.08","46.95","100.33","80.87"
"2022-04-30 11:00:00",76,"1.77","2.79","2.80","3.06","32.96","2.75","28.09","20.35","986.24","648.33","0.84","414043.27","41.69","102.10","78.68"
"2022-04-30 12:00:00",58,"0.99","2.05","2.13","2.49","14.15","2.08","33.61","16.81","985.18","523.11","0.59","384221.84","52.85","103.72","84.23"
"2022-04-30 12:00:00",60,"1.15","2.22","2.30","2.86","124.12","3.00","25.23","26.28","985.55","811.68","1.17","617808.40","46.87","108.55","81.22"
"2022-04-30 12:00:00",76,"2.54","3.81","3.83","4.17","23.51","2.34","27.83","22.11","984.71","565.54","0.69","379353.87","40.47","101.94","77.56"
"2022-04-30 13:00:00",58,"1.39","2.68","2.94","3.26","27.85","2.78","33.60","17.53","984.06","527.64","0.56","378880.33","52.54","109.34","84.11"
"2022-04-30 13:00:00",60,"1.87","3.01","3.14","3.55","121.48","3.00","25.19","27.68","984.43","775.01","1.11","596154.51","46.22","108.77","80.48"
"2022-04-30 13:00:00",76,"2.96","4.37","4.49","5.07","22.41","2.41","27.97","22.72","983.63","499.72","0.51","376466.21","40.04","108.73","77.59"
"2022-04-30 14:00:00",58,"1.09","2.25","2.31","2.48","6.02","1.83","33.66","18.11","983.56","421.96","0.38","417222.30","52.85","106.82","84.45"
"2022-04-30 14:00:00",60,"1.56","2.63","2.68","2.97","74.61","2.87","25.05","29.31","983.91","603.91","0.74","603762.46","49.70","108.68","86.72"
"2022-04-30 14:00:00",76,"3.17","4.55","4.59","5.00","15.70","2.15","28.00","23.54","983.10","468.66","0.45","429579.75","41.08","97.93","77.53"
"2022-04-30 15:00:00",58,"1.23","2.27","2.30","2.60","31.58","2.87","33.64","18.77","982.06","583.96","0.69","443423.71","52.81","104.40","84.22"
"2022-04-30 15:00:00",60,"1.75","2.75","2.78","2.97","61.32","1.00","25.28","30.20","982.43","572.83","0.66","592600.35","49.82","110.26","86.14"
"2022-04-30 15:00:00",76,"3.73","4.99","5.03","5.32","24.57","2.47","27.59","24.89","981.57","616.33","0.84","412128.43","41.21","106.27","78.12"
"2022-04-30 16:00:00",58,"1.72","2.85","2.92","3.14","14.17","2.08","33.43","19.46","980.44","503.74","0.55","384904.04","52.82","103.97","84.20"
"2022-04-30 16:00:00",60,"4.11","5.99","6.13","6.77","191.34","1.00","25.33","30.92","980.83","1054.41","1.76","512694.17","51.79","108.39","86.92"
"2022-04-30 16:00:00",76,"4.50","5.93","6.02","6.32","58.67","2.43","27.93","24.92","980.00","1494.99","5.72","285788.76","42.05","107.00","77.95"
"2022-04-30 17:00:00",58,"2.57","4.22","4.32","4.56","71.01","2.77","33.35","21.37","980.86","1672.38","14.41","300527.40","52.81","104.13","84.05"
"2022-04-30 17:00:00",60,"9.39","13.14","14.02","15.18","247.06","2.03","25.81","32.32","981.23","2017.62","9.20","399906.49","50.46","110.79","83.61"
"2022-04-30 17:00:00",76,"7.11","9.45","9.67","10.31","98.28","2.93","29.04","25.71","980.43","1414.90","4.44","177629.95","44.98","106.70","79.10"
"2022-04-30 18:00:00",58,"3.37","5.19","5.39","5.73","49.97","2.44","33.64","22.60","980.56","1216.32","25.86","165032.04","52.72","110.83","84.02"
"2022-04-30 18:00:00",60,"8.84","12.15","12.62","13.58","241.23","2.77","26.13","34.46","980.96","2912.35","28.22","306773.38","49.33","108.43","82.72"
"2022-04-30 18:00:00",76,"7.43","9.99","10.18","10.80","105.28","2.52","25.90","33.30","980.11","1587.47","6.14","141086.45","44.00","102.81","79.73"
"2022-04-30 19:00:00",58,"2.95","4.41","4.57","4.86","26.88","2.42","33.80","23.22","980.63","509.21","0.52","172121.38","52.63","110.25","84.06"
"2022-04-30 19:00:00",60,"8.37","11.47","12.13","12.79","221.48","3.00","26.28","35.58","981.01","2638.12","18.60","307589.17","47.86","102.20","80.66"
"2022-04-30 19:00:00",76,"7.04","9.26","9.47","10.09","32.05","2.60","27.63","31.45","980.20","527.33","0.56","152502.56","41.38","99.41","78.50"
"2022-04-30 20:00:00",58,"2.73","4.42","4.58","4.80","11.31","1.98","33.63","23.29","981.59","444.86","0.41","234131.94","52.83","109.17","84.16"
"2022-04-30 20:00:00",60,"9.74","13.46","14.28","15.06","182.10","3.00","26.21","35.69","982.00","2084.84","9.71","338358.88","48.46","107.59","82.23"
"2022-04-30 20:00:00",76,"5.88","8.03","8.20","8.66","17.98","2.04","28.93","28.79","981.16","472.71","0.46","195031.29","41.80","99.90","78.30"
"2022-04-30 21:00:00",58,"3.90","6.23","6.78","7.65","117.28","2.92","33.78","22.80","981.34","2493.85","49.66","198333.30","53.27","110.72","84.05"
"2022-04-30 21:00:00",60,"9.56","13.28","14.37","15.69","217.12","2.57","26.11","35.23","981.75","2538.07","21.63","309689.79","53.55","108.77","89.31"
"2022-04-30 21:00:00",76,"7.82","10.81","11.48","12.37","134.34","2.87","30.41","26.10","980.92","2034.37","12.78","149158.63","49.33","108.25","83.74"
"2022-04-30 22:00:00",58,"4.71","7.17","7.64","8.51","64.43","2.24","33.97","22.10","981.59","1417.71","43.40","138925.27","52.69","107.28","84.11"
"2022-04-30 22:00:00",60,"6.79","9.68","10.40","11.45","247.11","2.78","26.13","34.37","982.00","3241.45","46.06","266078.14","52.36","109.12","85.98"
"2022-04-30 22:00:00",76,"9.44","12.91","13.73","14.83","140.65","2.37","31.09","24.16","981.13","2109.44","15.47","129251.68","42.37","99.19","80.48"
"2022-04-30 23:00:00",58,"4.05","6.45","6.73","7.34","26.37","2.41","33.96","21.63","981.80","504.21","0.51","146283.72","52.62","103.12","84.13"
"2022-04-30 23:00:00",60,"5.77","8.26","8.76","9.50","233.76","3.00","26.21","33.33","982.21","2976.48","31.09","279295.97","49.43","99.75","83.59"
"2022-04-30 23:00:00",76,"7.92","10.89","11.68","12.55","27.37","2.40","31.27","23.25","981.33","505.79","0.51","140360.63","40.85","101.16","79.84"
"2022-05-01 00:00:00",58,"3.43","5.38","5.61","6.20","20.84","2.17","33.98","21.13","982.31","482.90","0.47","153248.48","52.50","105.21","83.91"
"2022-05-01 00:00:00",60,"4.95","7.09","7.44","7.97","222.66","3.00","26.01","32.98","982.67","2725.62","21.21","292119.68","48.06","99.96","84.13"
"2022-05-01 00:00:00",76,"6.95","9.67","10.25","10.82","21.98","2.15","31.54","22.34","981.80","486.54","0.48","150939.89","42.03","100.16","81.51"
"2022-05-01 01:00:00",58,"2.75","4.42","4.62","4.92","26.08","2.29","34.02","20.61","982.28","503.89","0.51","162746.13","52.66","109.62","84.09"
"2022-05-01 01:00:00",60,"4.02","5.92","6.16","6.52","210.76","3.00","25.84","32.50","982.65","2481.55","14.68","306244.07","48.48","100.12","84.68"
"2022-05-01 01:00:00",76,"5.82","8.05","8.41","8.99","26.47","2.36","31.49","21.90","981.76","504.74","0.51","161692.50","42.27","108.06","82.39"
"2022-05-01 02:00:00",58,"2.18","3.70","3.75","3.92","19.62","2.10","34.02","20.09","982.24","478.20","0.47","170861.44","52.52","108.64","83.88"
"2022-05-01 02:00:00",60,"3.34","4.85","5.01","5.23","197.56","3.00","25.76","31.84","982.62","2239.23","10.18","321724.59","48.41","101.12","84.81"
"2022-05-01 02:00:00",76,"4.85","6.82","6.98","7.40","21.14","2.16","31.48","21.34","981.73","484.03","0.48","171160.78","42.38","104.55","82.84"
"2022-05-01 03:00:00",58,"1.98","3.15","3.17","3.36","26.30","2.65","33.95","19.74","982.28","505.39","0.51","178128.84","52.76","103.26","84.19"
"2022-05-01 03:00:00",60,"2.82","4.14","4.22","4.40","186.07","3.00","25.66","31.28","982.68","2030.85","7.42","335811.24","48.39","99.85","84.85"
"2022-05-01 03:00:00",76,"4.07","5.84","5.94","6.12","25.73","2.40","31.48","20.89","981.76","502.76","0.51","180473.69","42.98","109.82","84.83"
"2022-05-01 04:00:00",58,"1.56","2.64","2.67","2.77","19.05","2.32","33.99","19.28","982.29","476.32","0.46","184427.87","52.64","105.03","84.04"
"2022-05-01 04:00:00",60,"2.24","3.44","3.50","3.59","175.00","3.00","25.58","30.77","982.70","1839.90","5.55","349542.38","48.71","100.90","85.27"
"2022-05-01 04:00:00",76,"3.22","4.76","4.83","5.07","22.05","2.37","31.50","20.41","981.78","488.23","0.48","187318.13","43.42","107.73","85.36"
"2022-05-01 05:00:00",58,"1.10","2.12","2.15","2.25","26.14","2.55","33.97","18.99","982.35","504.70","0.51","189770.66","52.92","105.84","84.38"
"2022-05-01 05:00:00",60,"1.91","2.96","2.96","3.03","163.76","3.00","25.60","30.16","982.74","1661.90","4.24","362694.76","48.35","100.17","84.82"
"2022-05-01 05:00:00",76,"2.89","4.06","4.11","4.17","23.89","2.55","31.49","20.08","981.83","495.88","0.50","194758.69","42.76","98.88","84.08"
"2022-05-01 06:00:00",58,"0.97","1.96","1.96","1.98","18.29","2.17","33.95","18.66","982.74","473.22","0.46","194965.96","52.79","107.49","84.19"
"2022-05-01 06:00:00",60,"1.35","2.38","2.40","2.44","153.27","3.00","25.57","29.68","983.13","1500.59","3.32","375228.42","48.09","100.11","84.20"
"2022-05-01 06:00:00",76,"2.32","3.52","3.54","3.61","22.74","2.34","31.53","19.67","982.22","491.39","0.49","201568.17","42.72","108.80","83.68"
"2022-05-01 07:00:00",58,"0.74","1.66","1.66","1.69","26.12","2.72","34.00","18.37","983.42","505.21","0.51","199908.44","52.77","103.85","84.23"
"2022-05-01 07:00:00",60,"1.05","2.07","2.07","2.08","142.78","3.00","25.56","29.24","983.79","1351.50","2.65","387246.69","48.24","103.16","84.34"
"2022-05-01 07:00:00",76,"1.96","3.00","3.01","3.09","22.45","2.53","31.50","19.43","982.95","490.32","0.49","207898.80","42.35","106.59","83.13"
"2022-05-01 08:00:00",58,"0.37","1.37","1.37","1.37","18.03","2.19","34.02","18.09","983.54","472.25","0.46","203955.74","52.72","103.87","84.06"
"2022-05-01 08:00:00",60,"0.98","1.95","1.95","1.98","145.21","3.00","25.66","28.73","983.91","1328.22","2.64","389315.08","48.94","107.42","84.82"
"2022-05-01 08:00:00",76,"1.52","2.55","2.55","2.56","23.99","2.47","31.37","19.26","983.06","497.04","0.50","214073.32","42.52","110.57","82.64"
"2022-05-01 09:00:00",58,"0.14","1.12","1.12","1.12","27.40","2.92","34.01","17.89","983.67","512.10","0.52","208292.87","52.75","110.12","84.20"
"2022-05-01 09:00:00",60,"0.75","1.63","1.63","1.66","133.31","3.00","25.67","28.26","984.02","1183.69","2.06","401744.20","47.57","106.00","83.37"
"2022-05-01 09:00:00",76,"1.07","2.09","2.09","2.10","20.80","2.28","31.37","19.01","983.20","483.67","0.48","218872.14","41.31","101.77","81.39"
"2022-05-01 10:00:00",58,"0.00","1.00","1.00","1.00","17.64","2.24","34.00","17.65","984.15","470.78","0.46","212462.54","52.61","107.83","84.05"
"2022-05-01 10:00:00",60,"0.34","1.26","1.30","1.31","120.14","3.00","25.59","28.04","984.54","1036.48","1.64","414567.89","47.58","103.13","83.05"
"2022-05-01 10:00:00",76,"1.02","2.02","2.02","2.03","25.53","2.68","31.18","18.96","983.70","504.11","0.51","225449.10","41.09","98.55","81.03"
"2022-05-01 11:00:00",58,"0.02","1.00","1.00","1.02","26.04","2.68","33.99","17.46","984.84","504.95","0.51","218374.04","52.61","105.89","84.07"
"2022-05-01 11:00:00",60,"0.22","1.07","1.08","1.10","111.61","3.00","25.58","27.71","985.21","935.43","1.41","424306.45","51.86","97.84","82.32"
"2022-05-01 11:00:00",76,"0.85","1.85","1.85","1.85","19.57","2.42","30.41","19.48","984.31","480.13","0.47","233775.36","40.99","108.27","80.42"
"2022-05-01 12:00:00",58,"0.00","1.00","1.00","1.00","17.06","2.12","34.04","17.17","985.12","467.98","0.45","223107.32","52.53","108.42","84.06"
"2022-05-01 12:00:00",60,"0.14","1.03","1.03","1.04","101.41","3.00","25.67","27.20","985.51","829.84","1.20","435552.70","47.11","105.16","82.53"
"2022-05-01 12:00:00",76,"0.76","1.75","1.75","1.75","29.33","2.77","29.68","19.99","984.61","524.45","0.55","241212.17","41.17","106.74","80.68"
"2022-05-01 13:00:00",58,"0.00","1.00","1.00","1.02","26.30","2.73","33.95","17.06","985.41","506.78","0.51","229383.97","52.52","103.03","83.99"
"2022-05-01 13:00:00",60,"0.05","1.00","1.00","1.00","94.26","3.00","25.47","27.13","985.79","754.29","1.07","444503.53","47.39","100.10","82.77"
"2022-05-01 13:00:00",76,"0.43","1.35","1.35","1.40","19.71","2.37","28.95","20.53","984.92","484.89","0.49","248675.94","41.12","104.45","80.86"
"2022-05-01 14:00:00",58,"0.00","0.98","0.98","0.99","17.57","2.35","33.94","16.90","985.81","470.96","0.46","231686.26","52.88","107.76","84.28"
"2022-05-01 14:00:00",60,"0.12","0.98","0.98","0.98","86.30","3.00","25.60","26.69","986.18","681.24","0.96","452572.99","47.07","99.16","82.41"
"2022-05-01 14:00:00",76,"0.26","1.25","1.25","1.26","30.32","2.98","29.24","20.06","985.33","530.48","0.56","250761.51","41.12","110.63","80.79"
